id,loan_amnt,grade,sub_grade,verification_status,issue_d,loan_status,addr_state,home_ownership,revol_bal,total_pymnt,last_pymnt_d,issue_year,issue_month
173029,9600,D,D2,Not Verified,2007-12-01,Charged Off,CO,RENT,10358,8311.84,2010-04-01,2007,12
173981,3200,C,C1,Not Verified,2007-12-01,Fully Paid,WA,RENT,2105,3701.247745,2010-04-01,2007,12
174377,4800,B,B4,Not Verified,2007-12-01,Fully Paid,AL,MORTGAGE,2822,5480.64559,2010-02-01,2007,12
175056,20000,C,C2,Not Verified,2007-12-01,Fully Paid,AL,MORTGAGE,21004,23067.26757,2010-01-01,2007,12
175147,2400,E,E2,Not Verified,2007-12-01,Fully Paid,NJ,RENT,11675,2942.427533,2010-12-01,2007,12
175193,7500,B,B2,Not Verified,2007-12-01,Fully Paid,FL,RENT,3933,8587.161956,2010-12-01,2007,12
175582,10000,D,D4,Not Verified,2007-12-01,Fully Paid,WI,RENT,7251,12060.06736,2010-08-01,2007,12
176062,2800,D,D2,Not Verified,2007-12-01,Charged Off,NY,MORTGAGE,88,931.5,2008-10-01,2007,12
176206,3000,B,B3,Not Verified,2007-12-01,Fully Paid,ME,RENT,1492,3450.932223,2010-12-01,2007,12
176610,2975,B,B5,Not Verified,2007-12-01,Fully Paid,IN,RENT,7121,3453.794808,2010-12-01,2007,12
176942,16500,D,D4,Not Verified,2007-12-01,Fully Paid,NY,RENT,17641,19576.92009,2010-03-01,2007,12
176995,25000,E,E4,Not Verified,2007-12-01,Charged Off,CO,MORTGAGE,30946,12770.59,2009-02-01,2007,12
177075,15000,A,A5,Not Verified,2007-12-01,Fully Paid,NC,RENT,0,17016.46038,2010-12-01,2007,12
177259,17950,C,C3,Not Verified,2007-12-01,Fully Paid,WA,RENT,23391,19760.82237,2009-01-01,2007,12
177913,15000,B,B4,Not Verified,2007-12-01,Fully Paid,NY,MORTGAGE,16324,7930.939209,2009-11-01,2007,12
178157,14400,D,D4,Not Verified,2007-12-01,Charged Off,NE,RENT,7104,5511.15,2009-10-01,2007,12
178236,12000,D,D2,Not Verified,2007-12-01,Fully Paid,FL,RENT,9273,14193.34884,2010-02-01,2007,12
178239,7000,D,D1,Not Verified,2007-12-01,Fully Paid,NJ,RENT,6718,8353.107275,2010-12-01,2007,12
178977,25000,B,B4,Not Verified,2008-01-01,Charged Off,NJ,MORTGAGE,12017,7221.69,2008-10-01,2008,1
179020,9325,C,C3,Not Verified,2007-12-01,Fully Paid,VA,RENT,5749,10976.02508,2010-12-01,2007,12
179897,25000,D,D3,Not Verified,2007-12-01,Fully Paid,NY,MORTGAGE,6530,30103.87502,2010-12-01,2007,12
180005,4000,A,A3,Not Verified,2007-12-01,Fully Paid,NC,RENT,2666,4444.32909,2010-01-01,2007,12
180535,3500,C,C1,Not Verified,2007-12-01,Fully Paid,FL,MORTGAGE,3761,4082.244935,2010-12-01,2007,12
180614,24625,E,E3,Not Verified,2007-12-01,Fully Paid,NY,MORTGAGE,33698,30328.54577,2010-12-01,2007,12
180675,25000,C,C3,Not Verified,2007-12-01,Charged Off,FL,MORTGAGE,3472,13650.38,2009-03-01,2007,12
180712,22550,F,F4,Not Verified,2007-12-01,Fully Paid,IN,MORTGAGE,14534,15179.28358,2010-12-01,2007,12
181036,18000,B,B3,Not Verified,2007-12-01,Fully Paid,NY,RENT,6703,20705.86129,2010-12-01,2007,12
181590,12000,D,D5,Not Verified,2007-12-01,Fully Paid,NY,RENT,5861,14580.70226,2010-12-01,2007,12
181701,5000,D,D4,Not Verified,2007-12-01,Fully Paid,NY,RENT,5061,5914.503029,2009-12-01,2007,12
182089,21000,B,B5,Not Verified,2007-12-01,Fully Paid,GA,MORTGAGE,16888,24379.7862,2010-12-01,2007,12
182554,4000,C,C5,Not Verified,2007-12-01,Fully Paid,FL,RENT,463,4747.534251,2010-11-01,2007,12
182589,8800,B,B3,Not Verified,2007-12-01,Fully Paid,NJ,OWN,0,10131.52284,2010-11-01,2007,12
182845,25000,B,B4,Not Verified,2007-12-01,Fully Paid,IN,RENT,8283,26630.20565,2008-09-01,2007,12
183801,15450,C,C3,Not Verified,2007-12-01,Fully Paid,CT,RENT,46525,18185.5444,2010-12-01,2007,12
183936,5800,A,A2,Not Verified,2007-12-01,Fully Paid,VA,RENT,2650,6413.832389,2010-04-01,2007,12
184296,25000,B,B3,Not Verified,2007-12-01,Charged Off,NY,RENT,17,12982.48,2009-06-01,2007,12
184562,10000,B,B3,Not Verified,2007-12-01,Charged Off,FL,MORTGAGE,827,2609.48,2008-07-01,2007,12
184908,1000,B,B4,Not Verified,2007-12-01,Fully Paid,IN,RENT,961,1170.657129,2011-01-01,2007,12
185352,6000,B,B4,Not Verified,2007-12-01,Fully Paid,MD,RENT,1554,6933.194512,2010-12-01,2007,12
185684,22350,E,E3,Not Verified,2007-12-01,Charged Off,NY,OWN,10753,14318.87,2009-07-01,2007,12
186499,1000,A,A1,Not Verified,2007-12-01,Fully Paid,CA,MORTGAGE,2227,1110.813028,2010-08-01,2007,12
186572,12000,B,B2,Not Verified,2007-12-01,Fully Paid,IL,MORTGAGE,7606,12347.21988,2008-05-01,2007,12
186652,9000,D,D3,Not Verified,2007-12-01,Charged Off,NJ,RENT,8355,10817.03,2010-05-01,2007,12
186840,20000,E,E4,Not Verified,2007-12-01,Fully Paid,NY,RENT,27293,24740.98049,2010-12-01,2007,12
187464,10000,B,B4,Not Verified,2007-12-01,Fully Paid,CA,RENT,10157,11555.4033,2010-12-01,2007,12
187671,25000,E,E5,Not Verified,2007-12-01,Charged Off,CA,RENT,4209,8654.61,2008-10-01,2007,12
188937,8000,A,A4,Not Verified,2007-12-01,Fully Paid,IL,RENT,0,8110.596545,2008-04-01,2007,12
189379,2800,A,A2,Not Verified,2007-12-01,Fully Paid,FL,RENT,1773,2912.210708,2008-08-01,2007,12
190811,2000,A,A3,Not Verified,2007-12-01,Charged Off,NC,RENT,949,1111.46,2009-06-01,2007,12
190846,25000,E,E2,Not Verified,2008-01-01,Charged Off,FL,RENT,12308,7661.88,2008-10-01,2008,1
191006,7500,C,C2,Not Verified,2007-12-01,Fully Paid,NH,RENT,7914,8802.18,2011-01-01,2007,12
191730,20000,E,E4,Not Verified,2008-01-01,Fully Paid,CA,RENT,9150,24740.97669,2011-01-01,2008,1
192239,20000,C,C4,Not Verified,2007-12-01,Fully Paid,NM,RENT,21777,22583.26677,2009-07-01,2007,12
192299,16000,D,D4,Not Verified,2008-01-01,Fully Paid,CA,RENT,4281,19362.44821,2010-11-01,2008,1
192311,10000,B,B4,Not Verified,2008-01-01,Fully Paid,MD,RENT,4475,10994.76631,2009-04-01,2008,1
192616,12000,B,B5,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,25413,13865.29434,2010-07-01,2008,1
193452,10000,A,A5,Not Verified,2008-01-01,Fully Paid,CA,RENT,15043,11344.30276,2011-01-01,2008,1
193586,9000,C,C2,Not Verified,2008-01-01,Fully Paid,WA,RENT,6353,10544.50197,2011-01-01,2008,1
193630,4000,A,A4,Not Verified,2008-01-01,Fully Paid,LA,RENT,3737,4442.805382,2009-12-01,2008,1
194565,12000,B,B3,Not Verified,2008-01-01,Fully Paid,CA,RENT,11370,13800.92888,2010-12-01,2008,1
194762,15450,E,E1,Not Verified,2008-01-01,Fully Paid,MO,RENT,18403,17924.18663,2009-07-01,2008,1
195618,6000,D,D2,Not Verified,2008-01-01,Fully Paid,NY,MORTGAGE,19504,7103.957781,2010-05-01,2008,1
195655,18000,B,B3,Not Verified,2008-01-01,Fully Paid,TX,OWN,10463,20705.85042,2011-01-01,2008,1
196027,3000,B,B2,Not Verified,2008-01-01,Fully Paid,WA,RENT,2808,3432.784025,2010-12-01,2008,1
196148,15000,B,B2,Not Verified,2008-01-01,Fully Paid,CA,RENT,6297,17163.96246,2010-10-01,2008,1
196380,11000,A,A4,Not Verified,2008-01-01,Fully Paid,CA,RENT,33060,12246.55873,2010-02-01,2008,1
196428,4725,C,C4,Not Verified,2008-01-01,Charged Off,CA,RENT,4500,3793.02,2009-08-01,2008,1
196521,20000,B,B5,Not Verified,2008-01-01,Fully Paid,MD,RENT,2344,21710.02702,2009-06-01,2008,1
196559,3000,A,A1,Not Verified,2008-01-01,Fully Paid,OR,MORTGAGE,2907,3335.229263,2010-10-01,2008,1
196574,9500,B,B5,Not Verified,2008-01-01,Fully Paid,CO,RENT,26218,10959.49476,2010-06-01,2008,1
196863,4350,C,C5,Not Verified,2008-01-01,Fully Paid,CA,RENT,5967,5158.918623,2010-11-01,2008,1
196910,9000,B,B4,Not Verified,2008-01-01,Charged Off,MD,MORTGAGE,27786,7509.82,2010-03-01,2008,1
197019,2750,B,B3,Not Verified,2008-01-01,Charged Off,MD,MORTGAGE,27786,2092.44,2009-12-01,2008,1
197225,12000,B,B2,Not Verified,2008-01-01,Fully Paid,NY,RENT,7335,13783.56639,2011-01-01,2008,1
197360,6000,C,C4,Not Verified,2008-01-01,Fully Paid,TX,RENT,0,7094.10262,2011-01-01,2008,1
197558,2675,A,A4,Not Verified,2008-01-01,Fully Paid,OH,RENT,19210,3020.761194,2011-01-01,2008,1
197959,15000,B,B4,Not Verified,2008-01-01,Fully Paid,WI,OWN,11601,17333.13847,2011-01-01,2008,1
198285,7850,B,B5,Not Verified,2008-01-01,Fully Paid,OR,RENT,991,9167.490701,2010-11-01,2008,1
198952,2500,A,A2,Not Verified,2008-01-01,Fully Paid,NC,MORTGAGE,141287,2573.52762,2008-06-01,2008,1
199055,3000,B,B4,Not Verified,2008-01-01,Fully Paid,GA,OWN,199,3491.952643,2011-01-01,2008,1
199486,8000,B,B5,Not Verified,2008-02-01,Charged Off,CA,RENT,63580,3936.06,2009-05-01,2008,2
199575,4000,A,A2,Not Verified,2008-01-01,Fully Paid,LA,MORTGAGE,773,4095.399215,2008-05-01,2008,1
199889,2000,D,D4,Not Verified,2008-01-01,Fully Paid,TX,RENT,1042,2390.717595,2010-08-01,2008,1
200256,12000,D,D4,Not Verified,2008-01-01,Charged Off,CO,RENT,137,13842.17,2010-11-01,2008,1
200600,7500,B,B3,Not Verified,2008-01-01,Fully Paid,CA,RENT,1944,8690.585118,2011-01-01,2008,1
200805,5000,E,E1,Not Verified,2008-01-01,Charged Off,CA,RENT,16613,1878.56,2008-11-01,2008,1
200886,9325,A,A5,Not Verified,2008-01-01,Fully Paid,WI,RENT,0,10578.56423,2011-01-01,2008,1
200912,9400,D,D4,Not Verified,2008-01-01,Fully Paid,NY,MORTGAGE,5181,11495.17317,2011-03-01,2008,1
201285,2000,B,B1,Not Verified,2008-01-01,Fully Paid,WI,MORTGAGE,597,2296.2633,2011-01-01,2008,1
201479,7000,A,A2,Not Verified,2008-01-01,Fully Paid,CA,MORTGAGE,3202,7830.662309,2011-01-01,2008,1
201909,20000,D,D1,Not Verified,2008-01-01,Fully Paid,CT,RENT,46086,24038.21873,2011-01-01,2008,1
202270,4000,D,D1,Not Verified,2008-01-01,Charged Off,CT,RENT,9380,1084.63,2008-08-01,2008,1
202379,13025,B,B4,Not Verified,2008-01-01,Fully Paid,FL,MORTGAGE,35944,15160.90083,2011-01-01,2008,1
202406,10000,D,D5,Not Verified,2008-01-01,Fully Paid,TX,RENT,0,12237.55048,2011-01-01,2008,1
202712,11200,C,C1,Not Verified,2008-01-01,Fully Paid,WI,RENT,7973,13158.27006,2011-01-01,2008,1
202720,10000,A,A4,Not Verified,2008-01-01,Fully Paid,CO,RENT,8522,10741.74719,2009-02-01,2008,1
203367,25000,F,F2,Not Verified,2008-01-01,Fully Paid,NJ,MORTGAGE,62976,31565.86822,2011-01-01,2008,1
203424,9325,D,D5,Not Verified,2008-02-01,Fully Paid,OH,RENT,7429,11411.55436,2011-02-01,2008,2
203532,21000,D,D1,Not Verified,2008-01-01,Charged Off,TX,MORTGAGE,639,3505.1,2008-06-01,2008,1
203554,15000,B,B4,Not Verified,2008-01-01,Fully Paid,FL,MORTGAGE,14903,17459.75629,2011-01-01,2008,1
204428,4000,D,D1,Not Verified,2008-01-01,Fully Paid,AZ,RENT,2923,4807.629375,2011-01-01,2008,1
204576,11500,A,A5,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,18314,11809.38286,2008-05-01,2008,1
206181,3500,A,A1,Not Verified,2008-01-01,Fully Paid,MA,RENT,150,3862.93163,2010-04-01,2008,1
206360,7200,D,D1,Not Verified,2008-01-01,Fully Paid,NY,RENT,0,8653.732987,2011-01-01,2008,1
206839,2000,A,A2,Not Verified,2008-01-01,Fully Paid,SC,MORTGAGE,2475,2192.734085,2009-10-01,2008,1
207148,2100,A,A5,Not Verified,2008-01-01,Fully Paid,LA,OWN,1489,2382.281123,2011-01-01,2008,1
207387,10000,C,C2,Not Verified,2008-01-01,Fully Paid,CA,RENT,15368,11852.09877,2011-01-01,2008,1
207910,2225,A,A2,Not Verified,2008-01-01,Charged Off,FL,MORTGAGE,21521,2507.503437,2010-02-01,2008,1
208191,9600,C,C1,Not Verified,2008-01-01,Charged Off,GA,MORTGAGE,4781,5011.52,2009-05-01,2008,1
208594,10000,C,C3,Not Verified,2008-01-01,Fully Paid,CA,RENT,8473,11657.50259,2010-02-01,2008,1
208728,8775,D,D1,Not Verified,2008-02-01,Fully Paid,WA,RENT,8494,10356.20856,2010-03-01,2008,2
208827,10000,A,A5,Not Verified,2008-01-01,Fully Paid,NJ,RENT,11333,11344.3046,2011-01-01,2008,1
209349,7200,A,A4,Not Verified,2008-01-01,Charged Off,MA,MORTGAGE,9366,7308.94,2010-10-01,2008,1
209392,2000,A,A5,Not Verified,2008-01-01,Fully Paid,MN,RENT,4922,2268.427808,2011-01-01,2008,1
209581,16000,D,D2,Not Verified,2008-01-01,Charged Off,DC,RENT,23129,3837.48,2008-07-01,2008,1
210194,3800,C,C5,Not Verified,2008-01-01,Fully Paid,MD,MORTGAGE,29736,4546.311329,2011-01-01,2008,1
210287,6000,B,B2,Not Verified,2008-01-01,Fully Paid,GA,MORTGAGE,67232,6920.103618,2011-01-01,2008,1
210778,3000,B,B4,Not Verified,2008-01-01,Fully Paid,CA,RENT,0,3329.38039,2009-06-01,2008,1
210784,10000,B,B1,Not Verified,2008-01-01,Fully Paid,CA,RENT,11496,11454.74588,2011-01-01,2008,1
210884,7000,C,C1,Not Verified,2008-01-01,Fully Paid,NY,RENT,6999,8223.879531,2011-01-01,2008,1
211126,2200,C,C4,Not Verified,2008-01-01,Fully Paid,NY,RENT,4863,2558.352222,2009-12-01,2008,1
211133,500,C,C3,Not Verified,2008-01-01,Fully Paid,VA,RENT,12229,582.5816055,2009-07-01,2008,1
211586,4000,A,A3,Not Verified,2008-02-01,Fully Paid,HI,RENT,2325,4301.985404,2009-04-01,2008,2
211723,8000,C,C2,Not Verified,2008-01-01,Charged Off,MD,OWN,14653,2135.14,2008-08-01,2008,1
211860,7500,A,A5,Not Verified,2008-01-01,Fully Paid,NY,OWN,4286,8508.228536,2011-01-01,2008,1
212737,8000,C,C5,Not Verified,2008-01-01,Fully Paid,NY,RENT,8009,9591.804505,2011-03-01,2008,1
212894,3250,A,A3,Not Verified,2008-01-01,Charged Off,NC,OWN,2353,1708.74,2009-05-01,2008,1
213020,7000,A,A3,Not Verified,2008-01-01,Fully Paid,NV,RENT,6634,7817.990752,2010-05-01,2008,1
213427,1200,B,B4,Not Verified,2008-01-01,Fully Paid,AZ,RENT,0,1375.913459,2010-02-01,2008,1
213551,7500,C,C3,Not Verified,2008-01-01,Fully Paid,MD,RENT,5608,8891.963908,2011-01-01,2008,1
213732,20000,D,D3,Not Verified,2008-01-01,Charged Off,CA,RENT,13649,6119.25,2008-09-01,2008,1
213846,2450,C,C1,Not Verified,2008-01-01,Fully Paid,FL,MORTGAGE,9973,2493.66127,2008-03-01,2008,1
214363,15000,C,C5,Not Verified,2008-01-01,Fully Paid,CA,RENT,16502,17971.19376,2011-02-01,2008,1
214388,20000,E,E4,Not Verified,2008-01-01,Charged Off,CA,RENT,15773,9689.47,2009-04-01,2008,1
214572,25000,B,B2,Not Verified,2008-01-01,Fully Paid,OH,MORTGAGE,3326,28495.61291,2010-03-01,2008,1
214968,9000,B,B3,Not Verified,2008-01-01,Fully Paid,CA,RENT,7263,10428.70728,2011-01-01,2008,1
215142,8400,A,A5,Not Verified,2008-01-01,Fully Paid,NJ,MORTGAGE,3451,9529.172183,2011-01-01,2008,1
215531,3500,D,D2,Not Verified,2008-01-01,Fully Paid,DC,RENT,16770,4192.553113,2010-12-01,2008,1
215577,9000,C,C1,Not Verified,2008-01-01,Fully Paid,TX,RENT,17042,10573.56634,2011-01-01,2008,1
215865,16800,D,D2,Not Verified,2008-01-01,Fully Paid,NY,RENT,10686,20282.04132,2011-01-01,2008,1
215897,10000,B,B1,Not Verified,2008-01-01,Fully Paid,NJ,RENT,45,11325.28305,2010-03-01,2008,1
216013,7200,B,B2,Not Verified,2008-01-01,Fully Paid,GA,RENT,3247,8304.095376,2011-01-01,2008,1
216083,21000,E,E5,Not Verified,2008-01-01,Fully Paid,NM,MORTGAGE,27839,23176.0234,2008-10-01,2008,1
216181,10000,A,A3,Not Verified,2008-01-01,Fully Paid,VT,MORTGAGE,0,11239.64283,2011-01-01,2008,1
216508,8000,A,A4,Not Verified,2008-01-01,Fully Paid,CA,MORTGAGE,17246,9034.177378,2011-01-01,2008,1
216540,15000,E,E2,Not Verified,2008-01-01,Fully Paid,CA,RENT,14036,18521.53614,2011-01-01,2008,1
216698,500,B,B5,Not Verified,2008-01-01,Fully Paid,IL,MORTGAGE,5643,526.3322407,2008-11-01,2008,1
216940,11200,C,C5,Not Verified,2008-01-01,Fully Paid,IL,RENT,17850,13399.6738,2011-01-01,2008,1
217041,10000,B,B2,Not Verified,2008-01-01,Fully Paid,FL,RENT,8382,11242.19229,2009-10-01,2008,1
217100,24625,G,G5,Not Verified,2008-01-01,Fully Paid,CA,RENT,24280,18069.3712,2010-09-01,2008,1
217118,12500,C,C4,Not Verified,2008-01-01,Fully Paid,OH,RENT,8375,14886.31569,2011-01-01,2008,1
217723,15000,B,B4,Not Verified,2008-01-01,Fully Paid,OH,RENT,6437,17459.75711,2011-01-01,2008,1
217788,9300,C,C4,Not Verified,2008-01-01,Fully Paid,WA,RENT,16890,11075.3578,2011-01-01,2008,1
217987,4000,C,C1,Not Verified,2008-01-01,Fully Paid,VA,OWN,887,4699.377677,2011-01-01,2008,1
218282,11000,D,D3,Not Verified,2008-01-01,Charged Off,MI,MORTGAGE,17771,3704.86,2008-12-01,2008,1
218325,16000,D,D3,Not Verified,2008-01-01,Fully Paid,CT,RENT,13115,17127.72395,2008-08-01,2008,1
218331,10000,A,A3,Not Verified,2008-01-01,Charged Off,FL,RENT,5028,7985.41,2010-03-01,2008,1
218343,2150,C,C1,Not Verified,2008-01-01,Charged Off,NY,MORTGAGE,1,1517.66,2009-11-01,2008,1
218680,13500,C,C1,Not Verified,2008-01-01,Fully Paid,NY,RENT,10251,15837.04533,2010-12-01,2008,1
219000,5500,B,B1,Not Verified,2008-01-01,Fully Paid,WA,RENT,6566,6320.252182,2011-01-01,2008,1
219070,6000,B,B5,Not Verified,2008-02-01,Fully Paid,CO,RENT,9516,6981.616732,2010-09-01,2008,2
219178,5000,C,C4,Not Verified,2008-01-01,Fully Paid,CO,MORTGAGE,2126,5956.081936,2011-03-01,2008,1
219315,12000,D,D4,Not Verified,2008-01-01,Charged Off,MD,MORTGAGE,7209,3247.74,2008-10-01,2008,1
219425,2500,C,C4,Not Verified,2008-01-01,Charged Off,NY,RENT,7180,2041.95,2010-02-01,2008,1
219967,6000,A,A5,Not Verified,2008-01-01,Fully Paid,NC,MORTGAGE,7386,6806.118745,2011-02-01,2008,1
220023,1850,A,A1,Not Verified,2008-01-01,Fully Paid,IA,RENT,6035,2053.046429,2010-09-01,2008,1
220873,10000,D,D4,Not Verified,2008-01-01,Charged Off,TX,OWN,28653,5232.92,2009-07-01,2008,1
221264,15000,C,C5,Not Verified,2008-01-01,Fully Paid,MI,MORTGAGE,49459,17877.41305,2012-10-01,2008,1
221301,22000,D,D2,Not Verified,2008-01-01,Fully Paid,VA,MORTGAGE,22738,24252.07319,2009-01-01,2008,1
222179,9600,B,B1,Not Verified,2008-01-01,Charged Off,CO,MORTGAGE,24406,5860.77,2009-09-01,2008,1
222488,18500,B,B2,Not Verified,2008-01-01,Fully Paid,IA,MORTGAGE,25946,20965.61911,2010-03-01,2008,1
222492,18900,B,B4,Not Verified,2008-02-01,Fully Paid,TX,MORTGAGE,0,22075.41171,2011-10-01,2008,2
222829,14400,B,B2,Not Verified,2008-01-01,Fully Paid,CA,RENT,4765,16608.25963,2011-02-01,2008,1
223015,24000,F,F2,Not Verified,2008-01-01,Fully Paid,CA,RENT,15222,30303.20243,2011-02-01,2008,1
223308,7500,C,C1,Not Verified,2008-01-01,Fully Paid,NJ,MORTGAGE,8035,8826.723137,2011-02-01,2008,1
223345,14000,B,B4,Not Verified,2008-01-01,Charged Off,FL,MORTGAGE,14214,6789.28,2009-04-01,2008,1
223626,20000,B,B5,Not Verified,2008-01-01,Fully Paid,CA,RENT,23442,23388.13123,2011-02-01,2008,1
223992,7200,A,A5,Not Verified,2008-01-01,Fully Paid,FL,MORTGAGE,101443,8144.508608,2010-09-01,2008,1
224210,15000,C,C5,Not Verified,2008-01-01,Fully Paid,VA,RENT,25988,17913.07722,2010-12-01,2008,1
224381,25000,F,F3,Not Verified,2008-01-01,Charged Off,CA,MORTGAGE,51039,32241.16,2010-07-01,2008,1
224541,20000,C,C3,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,23370,21073.33692,2008-07-01,2008,1
224614,15000,C,C4,Not Verified,2008-01-01,Fully Paid,NY,RENT,119420,8336.311783,2011-02-01,2008,1
224894,8000,B,B4,Not Verified,2008-01-01,Fully Paid,MD,RENT,0,9252.222945,2010-08-01,2008,1
224984,4800,C,C2,Not Verified,2008-01-01,Fully Paid,TX,RENT,15564,5650.292855,2010-10-01,2008,1
225054,9000,D,D1,Not Verified,2008-01-01,Fully Paid,AZ,MORTGAGE,13686,10816.7109,2011-02-01,2008,1
225812,20000,C,C3,Not Verified,2008-01-01,Fully Paid,AL,MORTGAGE,6921,23208.16065,2010-08-01,2008,1
225897,4000,B,B4,Not Verified,2008-01-01,Fully Paid,CO,RENT,4220,4626.141666,2010-08-01,2008,1
226154,5000,E,E1,Not Verified,2008-01-01,Fully Paid,MN,MORTGAGE,29877,6145.854768,2011-02-01,2008,1
226735,3000,D,D4,Not Verified,2008-02-01,Charged Off,ID,RENT,21573,810.16,2008-10-01,2008,2
226780,11200,C,C1,Not Verified,2008-01-01,Charged Off,CA,MORTGAGE,18316,4785.98,2009-06-01,2008,1
227383,10800,A,A3,Not Verified,2008-01-01,Fully Paid,OR,RENT,1458,12202.10933,2011-02-01,2008,1
227538,12000,B,B1,Not Verified,2008-01-01,Fully Paid,CT,RENT,3179,13777.70649,2011-02-01,2008,1
227568,12800,A,A5,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,4365,13660.10174,2009-01-01,2008,1
227773,9800,A,A3,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,209,11014.83429,2011-02-01,2008,1
228424,20000,D,D4,Not Verified,2008-01-01,Fully Paid,FL,MORTGAGE,12573,24507.02701,2011-09-01,2008,1
228892,23000,D,D1,Not Verified,2008-01-01,Charged Off,MN,RENT,806,9228.56,2008-12-01,2008,1
228923,15000,C,C2,Not Verified,2008-01-01,Charged Off,CA,RENT,4134,7796.54,2009-05-01,2008,1
229276,15000,C,C4,Not Verified,2008-01-01,Fully Paid,MN,MORTGAGE,0,17863.54136,2011-02-01,2008,1
229565,7000,C,C1,Not Verified,2008-01-01,Fully Paid,RI,RENT,22157,8223.877074,2011-02-01,2008,1
229930,25000,C,C2,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,54925,29184.8668,2010-05-01,2008,1
230185,8000,C,C1,Not Verified,2008-01-01,Fully Paid,PA,MORTGAGE,50908,9398.755128,2011-02-01,2008,1
230545,2500,C,C1,Not Verified,2008-01-01,Fully Paid,NC,MORTGAGE,16164,2958.620897,2010-12-01,2008,1
231005,8525,C,C1,Not Verified,2008-01-01,Charged Off,MN,RENT,14046,8586.59,2008-05-01,2008,1
231321,10000,A,A3,Not Verified,2008-01-01,Fully Paid,VA,NONE,4767,11239.62089,2011-02-01,2008,1
231540,1800,C,C3,Not Verified,2008-01-01,Fully Paid,NV,RENT,23882,2134.066814,2011-02-01,2008,1
231935,12000,A,A4,Not Verified,2008-01-01,Fully Paid,NM,RENT,674,13462.15692,2010-07-01,2008,1
232302,25000,B,B3,Not Verified,2008-01-01,Fully Paid,GA,MORTGAGE,56842,28968.66479,2011-02-01,2008,1
232488,25000,B,B5,Not Verified,2008-01-01,Fully Paid,FL,MORTGAGE,19948,29235.21402,2011-02-01,2008,1
232568,4000,C,C1,Not Verified,2008-01-01,Fully Paid,VA,MORTGAGE,10979,4699.385513,2011-02-01,2008,1
232726,10000,C,C3,Not Verified,2008-01-01,Fully Paid,NY,RENT,14643,11809.97272,2010-09-01,2008,1
232917,3000,C,C4,Not Verified,2008-02-01,Fully Paid,AZ,MORTGAGE,15680,3139.617736,2008-07-01,2008,2
232947,11225,D,D5,Not Verified,2008-01-01,Fully Paid,MA,MORTGAGE,16670,13732.39857,2011-01-01,2008,1
233852,9500,C,C1,Not Verified,2008-02-01,Fully Paid,FL,OWN,2624,10504.35423,2009-04-01,2008,2
233978,2500,A,A5,Not Verified,2008-01-01,Fully Paid,AR,OWN,2773,2836.084386,2011-02-01,2008,1
234451,19000,B,B2,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,2279,21864.12229,2011-01-01,2008,1
234585,12000,B,B3,Not Verified,2008-01-01,Fully Paid,MA,MORTGAGE,28110,13497.93326,2009-11-01,2008,1
234707,21000,B,B1,Not Verified,2008-01-01,Fully Paid,TX,MORTGAGE,997,24095.73896,2010-12-01,2008,1
235094,15000,B,B1,Not Verified,2008-01-01,Fully Paid,MD,MORTGAGE,2787,17317.37905,2011-08-01,2008,1
235269,18000,A,A5,Not Verified,2008-01-01,Charged Off,VA,RENT,1612,13269.8,2010-03-01,2008,1
235704,10000,E,E4,Not Verified,2008-01-01,Fully Paid,OH,MORTGAGE,10214,12454.10019,2011-01-01,2008,1
236199,20000,E,E2,Not Verified,2008-01-01,Fully Paid,MD,RENT,19892,21940.38411,2008-10-01,2008,1
237246,8000,B,B1,Not Verified,2008-02-01,Fully Paid,CO,RENT,1834,8543.353911,2009-03-01,2008,2
237452,15000,C,C5,Not Verified,2008-02-01,Fully Paid,CA,MORTGAGE,108397,17945.98469,2011-02-01,2008,2
237549,4000,A,A3,Not Verified,2008-01-01,Fully Paid,VT,MORTGAGE,3348,4377.367603,2009-09-01,2008,1
237776,7000,A,A2,Not Verified,2008-01-01,Fully Paid,OH,MORTGAGE,983,7830.662309,2011-02-01,2008,1
237880,7500,B,B3,Not Verified,2008-01-01,Fully Paid,CA,RENT,603,8688.619461,2011-01-01,2008,1
237883,12000,D,D4,Not Verified,2008-02-01,Fully Paid,GA,MORTGAGE,13662,14110.50457,2009-11-01,2008,2
238327,15000,C,C4,Not Verified,2008-02-01,Fully Paid,NC,MORTGAGE,26044,17144.61461,2011-02-01,2008,2
238360,12000,B,B3,Not Verified,2008-02-01,Fully Paid,AZ,RENT,16212,13924.44629,2011-03-01,2008,2
238587,8000,B,B3,Not Verified,2008-02-01,Fully Paid,MO,MORTGAGE,8516,9262.212248,2010-09-01,2008,2
238612,2000,A,A4,Not Verified,2008-01-01,Fully Paid,NY,RENT,3953,2240.040083,2010-06-01,2008,1
238935,7000,B,B1,Not Verified,2008-02-01,Fully Paid,CO,MORTGAGE,12672,7593.351831,2009-03-01,2008,2
